Last 365 - Daily (Wind)
Time,Value,Avg. Wind Speed
2/14,0.0000024999999999053557,5.388000945104506
2/15,1.541015625,13.042893586795286
2/16,2.2109375,8.033328645812501
2/17,0.412109375,1.525176810375113
2/18,0,0.014542873358444184
2/19,1.189453125,5.644765125679743
2/20,0.201171875,2.401006286998473
2/21,0,0.298598899799011
2/22,0.08984375,1.725145464525334
2/23,1.560546875,5.116246670786926
2/24,1.84765625,8.948489197831416
2/25,1.234375,5.082056540329266
2/26,0,0.5281042486759183
2/27,0,0.34087687529872407
2/28,0.228515625,4.3662857640741555
3/1,0,0.5576680355287593
3/2,0.953125,6.823161977458028
3/3,1.005859375,6.959945895505474
3/4,0.0234375,2.8079059145624883
3/5,1.3984375,7.339545465870267
3/6,0.1640625,3.901527809391758
3/7,1.982421875,9.02755334831558
3/8,0.0234375,4.708123023346984
3/9,0.001953125,1.3814781340122997
3/10,1.578125,12.487462560818352
3/11,0.779296875,5.710758569033076
3/12,0.484375,5.132871598513533
3/13,0.7270312499999996,3.4806873884946476
3/14,0.15968750000000043,4.368140212978569
3/15,0.212890625,4.217414881926468
3/16,2.248046875,13.567053490435354
3/17,0.08203125,2.956673759286208
3/18,2.001953125,7.636687694118281
3/19,0.498046875,2.5589389368076363
3/20,0.37109375,3.0599576894224416
3/21,1.134765625,10.21653592888068
3/22,0,2.6973969584456197
3/23,0.208984375,2.7532308853708076
3/24,1.55078125,4.43189207931705
3/25,0.185546875,3.540382608427286
3/26,1.822265625,9.986290357441357
3/27,1.59765625,11.712954451891935
3/28,0.0078125,2.0370107811350553
3/29,0.0234375,2.8533632611021553
3/30,0,0.6278612282306302
3/31,0.001953125,1.5993713923031607
4/1,0.361328125,6.3180878530369435
4/2,1.28125,10.67664807343028
4/3,0,2.88217460377238
4/4,0,0.2868798725711584
4/5,1.060546875,9.649666626637739
4/6,2.740234375,13.274488514812305
4/7,0.732421875,9.022409493910258
4/8,0.076171875,2.152394923190641
4/9,0.24609375,5.2198049332482075
4/10,0.171875,3.319866379236108
4/11,0.48828125,6.622694420049906
4/12,0.484375,5.059333337813514
4/13,1.923828125,13.109298819987728
4/14,0.41015625,5.522720018956519
4/15,0.123046875,4.425903065147903
4/16,0.583984375,5.5355402848450455
4/17,1.396484375,12.155456723718482
4/18,2.26953125,12.969510166319884
4/19,0.546875,5.891625758009897
4/20,2.037109375,12.377197143392245
4/21,1.171875,10.975341648606207
4/22,0.00390625,0.7764069049302552
4/23,0,0.39290062872847614
4/24,0.173828125,12.169744433767992
4/25,3.197265625,16.352009016274337
4/26,0.001953125,3.559244813083174
4/27,0.4609375,5.606195510140989
4/28,0.8185374999999979,16.101696424799034
4/29,1.357243750000002,8.199342910152026
5/1,0.00390625,0.28773517145891675
5/2,1.0390625,6.4744736051900915
5/3,0.0703125,1.332280548278187
5/4,0.111328125,1.2450105391797102
5/5,0.43359375,6.172521171948546
5/6,0.7972156249999997,7.740640432555062
5/7,1.4723156250000002,14.96218133712358
5/8,1.865234375,12.427254667188327
5/9,0,4.650215079908561
5/10,0,1.542620198966926
5/11,0.5078125,6.272974252560882
5/12,0.34375,5.828092290026723
5/13,0.041015625,1.692793221692778
5/16,0.013671875,1.455153020001098
5/17,0.517578125,3.911347984766648
5/18,0.03125,3.380927183331234
5/19,0,2.417354956855999
5/20,0.2265625,4.740692940873071
5/21,0.2109375,4.686285171365461
5/22,0.009465625000004252,0.5391201601418059
5/23,1.7053781249999957,7.77730336469181
5/24,0.09765625,3.2551456160428955
5/25,1.576171875,7.962369314043229
5/26,0.8359375,9.681724231520816
5/27,0.8515625,10.280288376023442
5/28,0.4609375,8.403125878902914
5/29,0.0859375,5.860188436925745
5/30,0.271484375,4.2867647170245755
5/31,1.908203125,8.600379749214625
6/1,2.697265625,15.152863187830656
6/2,0.0390625,5.4372330072485235
6/3,0.1171875,2.168346418242975
6/4,0.42578125,4.391963342250052
6/5,0.123046875,3.50297405005452
6/6,1.1171875,11.649291364887992
6/7,0,1.4167918537941298
6/8,0.244140625,5.127183439032009
6/9,0.001953125,1.6160331715444336
6/10,0,7.615638664559943
6/11,0.3515625,6.688469975220733
6/12,0.56640625,5.3862185942241
6/13,0.15625,7.0544222951086555
6/14,0.251953125,4.013000581666405
6/15,0.1953125,5.144972778487305
6/16,0.0703125,2.751123937176176
6/17,0.10546875,3.3100179606996747
6/18,0,7.622627358326915
6/19,0.015625,2.8558434316644323
6/20,0.00390625,1.7128898678698814
6/21,0.28125,4.728200887081985
6/22,0.458984375,6.5102851363408805
6/23,0.5703125,7.71008476000445
6/24,0.97265625,7.467562738908652
6/25,0.46484375,6.223628335324371
6/26,0.015625,2.588528508118357
6/27,0.30859375,5.922568732100564
6/28,1.453125,7.328209914489067
6/29,0.162109375,4.184076902568568
6/30,0.01171875,3.688862495251271
7/1,0,1.3272381922574192
7/2,0.25390625,5.27012380994097
7/3,0.095703125,4.998838214249327
7/4,0.24609375,5.558691157076719
7/5,0.298828125,4.816632098214057
7/6,0.12890625,3.5881631766494544
7/7,0.857421875,8.367009777267425
7/8,0.337890625,5.679807305828437
7/9,0.34765625,5.560524709817201
7/10,0.006484374999999432,0.7631538275592392
7/11,1.4915625000000006,7.3312336619864125
7/12,1.5859375,8.236686026031625
7/13,1.708984375,9.335426446341177
7/14,0.015625,3.2002340755086447
7/15,1.044921875,7.490572995752501
7/16,0.232421875,5.095842169518352
7/18,0.455078125,6.954287469047664
7/19,0.744140625,7.41779521288219
7/20,0.4609375,6.635344336982331
7/21,0.376953125,5.6904884827342
7/22,0.0703125,4.100931040019311
7/23,0.16796875,4.451920569906349
7/24,0.662109375,6.192556921974869
7/25,0.548828125,7.044598800293088
7/26,0.388671875,5.089411596765275
7/27,0.0390625,4.2065450435635015
7/28,0.001953125,2.5158637427919364
7/29,0.44140625,3.3252137537382427
7/30,0.4296875,2.8640729834048027
7/31,0.1796875,3.165952423073275
8/1,0.177734375,3.834634100662186
8/2,0.2578125,5.795337931403895
8/3,0.302734375,4.495488469493769
8/4,1.072265625,7.677710324990968
8/5,0.20703125,4.507931628155932
8/6,1.064453125,7.336859019044522
8/7,0.423828125,6.201599208839319
8/8,0.54296875,6.478830327355347
8/9,0.091796875,4.612970866166677
8/10,0,7.666420525206074
8/11,0.130859375,6.150630240362542
8/12,0.27734375,6.2452862121649275
8/13,0.193359375,4.294921078670876
8/14,1.185546875,7.716824867697768
8/15,0.244140625,5.291273045228475
8/16,0.16015625,4.39210156635776
8/17,0.021484375,3.6474995527040512
8/18,0.337890625,5.36800316299322
8/19,0.060546875,4.47054869146873
8/20,0.4921875,5.1585154151993065
8/21,0.171875,3.4139828631531817
8/22,0.1875,3.50654726581944
8/23,0.015625,2.8508230556297174
8/24,0.404296875,5.074070489783304
8/25,0.05078125,3.3007849922537535
8/26,0.25390625,4.801954187897164
8/27,0.208984375,4.22581551800382
8/28,0,6.046747367337578
8/29,0.365234375,4.631464072387956
8/30,0.603515625,6.55018009269351
8/31,0.2734375,5.54209992589778
9/1,0.015625,1.5592407509972903
9/2,0,0.8615072225626861
9/3,0.001953125,1.626953589275459
9/4,0.216796875,4.86054783413566
9/5,0.119140625,4.828633828846049
9/6,0.001953125,2.3499858220458587
9/7,0.203125,3.9276469612492817
9/8,0.095703125,3.11258473469213
9/9,0.1015625,1.8240365972675503
9/10,0.28125,3.8801309355518137
9/11,0.50390625,3.8445530940376
9/12,0.09765625,2.3074514901053784
9/13,0,2.56445919320354
9/14,0.251953125,3.8435121942342048
9/15,0.78515625,6.619081934738813
9/16,1.169921875,7.741107744296968
9/17,0,1.7547112057418086
9/18,0,1.8826832089313543
9/19,0.001953125,2.1660953867635806
9/20,0.001953125,2.2264533306184804
9/21,0.00390625,2.126978785638085
9/22,0,1.0539063118324237
9/23,0.04523437500000682,1.7115003664160788
9/24,0.291015625,2.7416738987332097
9/25,0.375,5.167543814099525
9/26,0,0.231596009031263
9/27,0,1.619712975841726
9/28,0,2.8348036470592546
9/29,0.01171875,3.0727013096482545
9/30,0.1171875,2.775928068842904
10/1,0.3515625,4.741827623518655
10/2,0.322265625,4.707466882580619
10/3,1.244140625,9.948858891389316
10/4,0.646484375,7.489444153338942
10/5,1.0390625,10.465315158777576
10/6,0.005859375,3.3002406991197097
10/7,0,1.3400630353851988
10/8,0.005859375,0.9061435973418922
