Last 365 - Daily (Wind)
Time,Value,Avg. Wind Speed
7/26,20.76953125,2.431007747432868
7/27,8.96484375,1.2042593906339691
7/28,2.439453125,0.717254738746545
7/29,24.375,2.998516477539736
7/30,30.3828125,3.2835998659010066
7/31,21.091796875,2.265053753302753
8/1,20.671875,2.534100816926777
8/2,29.814453125,3.006110311290364
8/3,22.1484375,2.67846352320451
8/4,36.921875,3.656026774775688
8/5,16.86328125,1.9061127336330748
8/6,27.861328125,3.044793805861532
8/7,23.154296875,2.536493297237565
8/8,16.1875,1.8199064227862796
8/9,16.6875,2.088836144186919
8/10,22.26953125,2.35467374400057
8/11,18.673828125,2.1406948006016084
8/12,22.33984375,2.7176267735679285
8/13,23.08984375,2.6592172646114975
8/14,46.9140625,4.1866263479987795
8/15,16.654296875,1.7843421626676772
8/16,12.40234375,1.6856238915474482
8/17,6.76171875,1.274663561763134
8/18,19.248046875,2.0773340045594315
8/19,20.953125,2.3334836338892644
8/20,30.658203125,3.367904469039704
8/21,31.27734375,3.3926161325294615
8/22,15.646484375,2.0202745240062723
8/23,6.955078125,1.2775681403697043
8/24,22.3515625,2.181409368854642
8/25,14.40234375,1.875522938655992
8/26,20.919921875,2.6033944197554866
8/27,12.74609375,1.9721133095662493
8/28,31.7265625,3.272427058076449
8/29,19.26953125,2.1821399535126953
8/30,18.087890625,2.118655156560854
8/31,23.787109375,2.5523059778464727
9/1,3.6015625,0.5898375234237837
9/2,0.580078125,0.47378603387082746
9/3,0.380859375,0.4487606252420353
9/4,13.623046875,1.7107735043646244
9/5,15.380859375,1.7626731382965588
9/6,1.14453125,0.7254724528143475
9/7,3.49609375,0.7279546344106868
9/8,7.595703125,1.2289823285221717
9/9,17.548828125,1.7417276383324518
9/10,6.09765625,0.709685018039556
9/11,17.3515625,1.9207640816734235
9/12,4.583984375,0.5073171147272205
9/13,7.20703125,1.0028963286362564
9/14,10.484375,1.0276594070378196
9/15,40.017578125,3.359832122880622
9/16,33.193359375,3.060139250064242
9/17,2.51953125,0.4148257723962418
9/18,0.263671875,0.2074965641807844
9/19,6.65625,1.0556699252128603
9/20,0.9375,0.35926390039000133
9/21,0.4921875,0.4299871532160301
9/22,0.6431250000005093,2.7704506299931797
9/23,6.030703124999491,3.0116907300855527
9/24,5.162109375,0.7292577287959296
9/25,24.123046875,2.285513463570779
9/26,1.03515625,0.32461199960846837
9/27,3.7578125,0.5218099707048803
9/28,5.076171875,0.883665664488175
9/29,2.416015625,0.4843713351396414
9/30,13.22265625,1.5678183899331002
10/1,31.4765625,2.78263068085625
10/2,41.61328125,3.7863080499805264
10/3,86.564453125,6.438230875604652
10/4,72.205078125,5.647068177758984
10/5,46.193359375,3.282450491437327
10/6,9.287109375,0.5211645648962164
10/7,2.6640625,0.37184236305100565
10/8,2.796875,0.34754643201828
